date,closing_price,starting_price,high_price,low_price,trans_thd,trans_vol_mil,mkt_cap_mil
2017/06/19,2370.90,2364.02,2377.20,2356.84,290945,5421942,1536693704
2017/06/20,2369.23,2382.54,2382.54,2365.45,360734,7143556,1536241745
2017/06/21,2357.53,2358.23,2359.97,2346.19,360345,6466060,1528474847
2017/06/22,2370.37,2364.22,2370.39,2354.10,299232,6829007,1536651532
2017/06/23,2378.60,2371.54,2380.94,2369.17,256259,5863390,1541919022
2017/06/26,2388.66,2381.09,2390.70,2377.88,325674,5213754,1548384049
2017/06/27,2391.95,2386.76,2397.14,2383.47,358034,6473502,1550600184
2017/06/28,2382.56,2382.91,2390.89,2380.75,361177,6018053,1543678169
2017/06/29,2395.66,2396.81,2402.80,2393.57,445132,5519871,1552287490
2017/06/30,2391.79,2382.15,2391.81,2381.40,343530,5100038,1549261008
2017/07/03,2394.48,2397.66,2399.90,2384.55,310992,4782703,1551236137
2017/07/04,2380.52,2395.24,2398.02,2376.41,411776,4899735,1541800096
2017/07/05,2388.35,2377.01,2390.29,2375.63,333721,4786070,1546865701
2017/07/06,2387.81,2390.31,2392.50,2380.82,301473,4804356,1546895514
2017/07/07,2379.87,2376.29,2385.02,2372.83,314370,5489141,1540538453
2017/07/10,2382.10,2386.30,2389.87,2378.04,296262,4924609,1549196906
2017/07/11,2396.00,2386.42,2396.46,2382.69,284462,4942134,1558253116
2017/07/12,2391.77,2395.41,2399.28,2390.45,268926,5352347,1555980342
2017/07/13,2409.49,2405.76,2422.26,2402.92,289261,6169865,1568027438
2017/07/14,2414.63,2418.27,2421.48,2411.34,258766,5288841,1571230354
2017/07/17,2425.10,2427.76,2430.34,2419.91,254205,4928676,1578499325
2017/07/18,2426.04,2425.07,2426.16,2419.17,260662,4801381,1578631568
2017/07/19,2429.94,2430.09,2430.09,2419.64,270965,5100349,1581150486
2017/07/20,2441.84,2436.06,2443.69,2427.95,251917,5452699,1589860931
2017/07/21,2450.06,2438.78,2451.59,2437.84,250132,5207298,1592877224
2017/07/24,2451.53,2451.41,2451.53,2443.65,233408,4637011,1593346329
2017/07/25,2439.90,2450.76,2453.17,2437.14,275200,5406743,1585492893
2017/07/26,2434.51,2446.82,2446.96,2429.62,336109,6474045,1581850204
2017/07/27,2443.24,2443.28,2448.24,2435.49,426498,5397119,1587487990
2017/07/28,2400.99,2433.46,2434.38,2399.06,318652,7019672,1559499858
2017/07/31,2402.71,2392.02,2403.90,2388.39,277570,5646475,1560654852
2017/08/01,2422.96,2397.12,2432.62,2394.27,264036,5605202,1573327445
2017/08/02,2427.63,2431.94,2434.47,2424.18,261570,5346439,1574478572
2017/08/03,2386.85,2423.21,2423.55,2374.11,303575,6500832,1547313042
2017/08/04,2395.45,2389.74,2400.33,2383.45,273566,5084022,1552978143
2017/08/07,2398.75,2402.57,2412.13,2395.74,244124,4428447,1555176613
2017/08/08,2394.73,2404.68,2410.22,2383.94,252854,4623604,1553061230
2017/08/09,2368.39,2379.70,2387.53,2366.33,234073,4693572,1535593315
2017/08/10,2359.47,2360.95,2371.50,2339.06,283873,6293549,1529764543
2017/08/11,2319.71,2323.06,2335.12,2310.20,318581,6322990,1503626801
2017/08/14,2334.22,2336.02,2341.78,2327.80,214025,4657451,1515575561
2017/08/16,2348.26,2355.74,2358.46,2343.72,270521,6169012,1525670168
2017/08/17,2361.67,2351.61,2364.50,2346.74,255766,4696031,1534652870
2017/08/18,2358.37,2340.19,2362.43,2340.19,201479,4395554,1532778210
2017/08/21,2355.00,2363.38,2363.38,2351.96,207225,3860617,1530386008
2017/08/22,2365.33,2360.29,2369.02,2359.97,251864,4036931,1536995836
2017/08/23,2366.40,2376.53,2379.59,2360.71,228616,4072478,1538226997
2017/08/24,2375.84,2370.12,2382.72,2368.29,295531,4743851,1543913764
2017/08/25,2378.51,2381.47,2384.59,2372.67,341961,4664555,1544754034
2017/08/28,2370.30,2376.38,2383.46,2366.23,226869,4035801,1538875605
2017/08/29,2364.74,2356.20,2364.74,2332.85,223090,4427622,1535858093
2017/08/30,2372.29,2368.13,2372.29,2363.43,305637,4652673,1540964342
2017/08/31,2363.19,2373.96,2377.02,2355.29,265050,5351568,1535629495
2017/09/01,2357.69,2367.45,2370.25,2351.37,280060,4811929,1532592218
2017/09/04,2329.65,2316.89,2344.82,2316.89,248495,4422729,1514396696
2017/09/05,2326.62,2340.62,2340.62,2319.94,320428,4951325,1512278525
2017/09/06,2319.82,2324.84,2325.56,2314.31,252682,5336840,1508357064
2017/09/07,2346.19,2328.94,2349.79,2328.92,277036,4697149,1525680811
2017/09/08,2343.72,2350.19,2351.73,2340.63,214593,4588620,1524638755
2017/09/11,2359.08,2354.86,2369.72,2354.35,243613,4928978,1535384685
2017/09/12,2365.47,2372.02,2372.45,2359.12,333574,5000743,1539474472
2017/09/13,2360.18,2370.54,2373.61,2360.17,318872,6032999,1536059857
2017/09/14,2377.66,2365.54,2377.66,2358.43,314263,6750768,1546781590
2017/09/15,2386.07,2368.44,2386.07,2365.37,298739,6430145,1552342857
2017/09/18,2418.21,2390.58,2418.24,2389.65,273478,5218020,1573692545
2017/09/19,2416.05,2419.30,2422.05,2411.68,254586,5357248,1572876462
2017/09/20,2412.20,2420.82,2429.12,2405.78,303286,5630704,1570621056
2017/09/21,2406.50,2412.01,2415.13,2401.89,335339,5730119,1567070760
2017/09/22,2388.71,2404.35,2409.30,2381.81,333617,6124476,1555336612
2017/09/25,2380.40,2388.77,2392.44,2374.69,339346,4855653,1550628202
2017/09/26,2374.32,2371.62,2381.31,2365.34,319125,5853154,1545785411
2017/09/27,2372.57,2376.89,2377.18,2368.92,202619,4598483,1544304910
2017/09/28,2373.14,2374.10,2379.54,2365.67,194772,4712786,1544474429
2017/09/29,2394.47,2378.66,2394.47,2378.66,184191,4667350,1558243982
2017/10/10,2433.81,2425.63,2443.20,2421.10,221745,7507848,1583765606
2017/10/11,2458.16,2442.49,2458.16,2439.81,201771,6086394,1600875567
2017/10/12,2474.76,2461.70,2474.76,2459.48,256211,6281852,1610914160
2017/10/13,2473.62,2473.65,2479.73,2468.14,234801,6823930,1610209162
2017/10/16,2480.05,2483.17,2487.71,2470.24,224415,6175084,1613827897
2017/10/17,2484.37,2484.96,2487.88,2478.76,199049,5322692,1616936986
2017/10/18,2482.91,2481.53,2490.58,2475.67,244245,5826518,1616101959
2017/10/19,2473.06,2485.72,2490.94,2468.67,236625,6891246,1608466684
2017/10/20,2489.54,2477.30,2489.54,2476.88,313211,5648569,1619603667
2017/10/23,2490.05,2497.65,2500.33,2485.48,274201,4759872,1620087219
2017/10/24,2490.49,2489.31,2497.35,2487.17,232007,4624483,1620755283
2017/10/25,2492.50,2495.87,2497.41,2481.48,599435,5088791,1621564444
2017/10/26,2480.63,2489.60,2495.99,2480.63,646883,7143283,1613241151
2017/10/27,2496.63,2485.44,2499.15,2479.67,511226,6342962,1624402401
2017/10/30,2501.93,2513.87,2513.87,2497.42,342006,7020595,1626538442
2017/10/31,2523.43,2500.21,2528.32,2498.05,313788,7694499,1642285252
2017/11/01,2556.47,2535.97,2556.47,2535.83,361796,7567835,1664901461
2017/11/02,2546.36,2560.34,2561.63,2542.02,527728,6255077,1658388201
2017/11/03,2557.97,2558.37,2558.37,2539.72,292767,5515019,1663024032
2017/11/06,2549.41,2557.29,2559.90,2529.94,221187,5433362,1657218530
2017/11/07,2545.44,2548.30,2554.13,2540.67,253922,5665742,1654339823
2017/11/08,2552.40,2534.48,2558.74,2533.73,277039,5716550,1658856803
2017/11/09,2550.57,2559.93,2559.93,2536.54,293540,6931784,1657645911
2017/11/10,2542.95,2541.18,2547.61,2534.60,291525,5517622,1652577270
2017/11/13,2530.35,2548.27,2552.28,2527.20,266531,6175704,1644648379
2017/11/14,2526.64,2532.55,2532.95,2520.99,287772,5999102,1640671062
2017/11/15,2518.25,2525.60,2526.61,2511.76,398215,7283457,1634963776
2017/11/16,2534.79,2522.42,2538.28,2514.51,302931,5633182,1645491389
2017/11/17,2533.99,2546.05,2559.10,2533.99,362192,6649669,1644529849
2017/11/20,2527.67,2536.80,2542.62,2523.52,404260,5868466,1640426169
2017/11/21,2530.70,2533.85,2539.88,2525.96,484887,7019797,1642523340
2017/11/22,2540.51,2546.61,2553.22,2535.19,485671,7600112,1649978496
2017/11/23,2537.15,2542.34,2544.58,2532.45,391292,5174189,1647721422
2017/11/24,2544.33,2539.79,2544.33,2533.98,297938,4477301,1652408594
2017/11/27,2507.81,2544.74,2546.71,2506.69,284887,6257121,1627300681
2017/11/28,2514.19,2512.52,2521.06,2500.93,348243,6518926,1631775248
2017/11/29,2512.90,2517.26,2524.41,2508.66,301209,5277563,1630844154
2017/11/30,2476.37,2502.22,2506.32,2474.28,339022,9397572,1607169301
2017/12/01,2475.41,2488.92,2488.92,2472.75,288568,5740174,1606563651
2017/12/04,2501.67,2486.72,2501.67,2476.29,323847,6056436,1622966082
2017/12/05,2510.12,2490.73,2513.68,2487.15,395430,5926806,1627839540
2017/12/06,2474.37,2510.19,2510.47,2474.29,507624,6651308,1605164242
2017/12/07,2461.98,2479.55,2480.85,2452.40,404854,6307570,1598885756
2017/12/08,2464.00,2470.09,2473.17,2459.02,406382,5484859,1602767069
2017/12/11,2471.49,2467.81,2471.99,2457.98,240138,4613094,1607943365
2017/12/12,2461.00,2471.23,2471.43,2455.39,281191,5292539,1601445482
2017/12/13,2480.55,2462.42,2481.92,2457.70,254953,5121323,1613324381
2017/12/14,2469.48,2486.57,2514.61,2469.48,317787,8276523,1606804196
2017/12/15,2482.07,2488.39,2495.08,2475.99,340759,6047302,1614080829
2017/12/18,2481.88,2488.83,2488.83,2477.29,324358,4477139,1614248576
2017/12/19,2478.53,2487.83,2498.67,2470.49,308391,5239923,1612412731
2017/12/20,2472.37,2473.82,2484.50,2470.62,236176,4748794,1607733542
2017/12/21,2429.83,2471.34,2471.73,2429.83,247330,5351502,1579690639
2017/12/22,2440.54,2437.59,2444.57,2426.94,230413,4801820,1587459773
2017/12/26,2427.34,2447.67,2457.19,2427.34,224641,5641603,1578386110
2017/12/27,2436.67,2420.86,2436.68,2411.48,194850,4845394,1584816761
2017/12/28,2467.49,2439.31,2467.51,2437.26,220336,4274352,1605820912
2018/01/02,2479.65,2474.86,2481.02,2465.94,262205,4786387,1613508197
2018/01/03,2486.35,2484.63,2493.40,2481.91,331095,6019622,1617634318
2018/01/04,2466.46,2502.50,2502.50,2466.45,333836,6896287,1604916140
2018/01/05,2497.52,2476.85,2497.52,2475.51,308770,6317518,1624970533
2018/01/08,2513.28,2510.70,2515.37,2494.18,311429,6404886,1634777681
2018/01/09,2510.23,2510.73,2524.73,2498.41,374323,7345519,1632067011
2018/01/10,2499.75,2516.33,2516.82,2493.98,444022,8577963,1624057752
2018/01/11,2487.91,2496.86,2502.52,2483.82,444340,7789311,1616665408
2018/01/12,2496.42,2499.87,2500.87,2482.15,438776,8772175,1621717049
2018/01/15,2503.73,2510.97,2513.30,2496.18,404551,6118635,1626574288
2018/01/16,2521.74,2504.16,2524.55,2498.55,341607,6913693,1639188170
2018/01/17,2515.43,2517.19,2521.97,2506.49,336713,6325747,1634771859
2018/01/18,2515.81,2527.67,2532.08,2512.69,333112,6447656,1635724489
2018/01/19,2520.26,2519.67,2524.33,2513.09,351845,6263001,1637786603
2018/01/22,2502.11,2516.90,2517.12,2488.44,342994,6385331,1626287541
2018/01/23,2536.60,2510.35,2536.60,2507.96,370008,6838404,1648667380
2018/01/24,2538.00,2533.86,2547.22,2531.31,371087,6764738,1649315305
2018/01/25,2562.23,2536.96,2564.43,2536.73,514605,7867501,1665284071
2018/01/26,2574.76,2560.69,2574.76,2553.53,400649,7673559,1673359184
2018/01/29,2598.19,2588.87,2607.10,2587.55,437475,7908139,1688814426
2018/01/30,2567.74,2590.41,2599.17,2567.07,397039,7877966,1668674846
2018/01/31,2566.46,2557.37,2597.14,2553.01,403051,10842647,1668579804
2018/02/01,2568.54,2578.91,2583.74,2564.59,595147,8053099,1670143715
2018/02/02,2525.39,2565.99,2565.99,2519.60,481818,8260733,1641386346
2018/02/05,2491.75,2487.34,2503.99,2476.24,442350,8096051,1620158999
2018/02/06,2453.31,2437.02,2460.28,2409.38,582837,9566551,1595275242
2018/02/07,2396.56,2483.72,2484.18,2396.56,460075,8369362,1558072991
2018/02/08,2407.62,2400.17,2423.88,2393.46,362416,7275110,1563754336
2018/02/09,2363.77,2346.73,2372.90,2346.73,489112,8524086,1567308139
2018/02/12,2385.38,2380.49,2397.90,2367.31,352288,6631084,1581810884
2018/02/13,2395.19,2402.89,2421.80,2388.54,423416,7333093,1589989718
2018/02/14,2421.83,2412.47,2426.63,2408.02,305739,5970263,1607999333
2018/02/19,2442.82,2452.52,2455.12,2428.15,322137,5843437,1621617424
2018/02/20,2415.12,2433.35,2438.48,2411.23,421486,5146649,1603559124
2018/02/21,2429.65,2417.73,2432.45,2404.02,432275,6074261,1612751528
2018/02/22,2414.28,2417.18,2422.62,2405.23,349493,4982024,1602148941
2018/02/23,2451.52,2427.13,2451.52,2427.13,300578,5387096,1626053757
2018/02/26,2457.65,2465.35,2466.08,2447.86,321260,5606027,1630210236
2018/02/27,2456.14,2474.08,2480.79,2456.14,271232,5674164,1629406360
2018/02/28,2427.36,2447.11,2460.12,2426.21,367557,7168378,1611555217
2018/03/02,2402.16,2406.57,2410.34,2387.25,320397,6077888,1593948106
2018/03/05,2375.06,2405.92,2407.98,2374.80,312254,5785013,1575913633
2018/03/06,2411.41,2400.67,2413.01,2392.87,400111,6598571,1600329703
2018/03/07,2401.82,2413.39,2429.43,2395.24,412972,8956679,1594937954
2018/03/08,2433.08,2420.67,2433.08,2407.59,394849,9053040,1614933614
2018/03/09,2459.45,2443.43,2476.43,2436.03,437265,8573691,1633438701
2018/03/12,2484.12,2485.64,2489.46,2474.91,391304,6570618,1649789283
2018/03/13,2494.49,2483.05,2494.49,2478.76,350203,7828709,1657712133
2018/03/14,2486.08,2477.43,2486.98,2474.77,360866,6379750,1652629050
2018/03/15,2492.38,2486.00,2496.51,2471.04,344010,6065884,1656176341
2018/03/16,2493.97,2495.11,2497.80,2476.88,377766,6566429,1656858023
2018/03/19,2475.03,2491.99,2493.56,2470.91,477219,5994569,1644237393
2018/03/20,2485.52,2456.80,2485.52,2456.80,291496,5384114,1650420084
2018/03/21,2484.97,2488.22,2492.88,2483.78,399074,5925542,1650337890
2018/03/22,2496.02,2494.84,2508.71,2485.34,482138,7178799,1658523132
2018/03/23,2416.76,2446.73,2450.40,2412.62,457953,7931474,1606035961
2018/03/26,2437.08,2414.68,2437.08,2399.44,306904,5928635,1620507612
2018/03/27,2452.06,2455.00,2456.55,2444.92,332129,6305554,1631743152
2018/03/28,2419.29,2425.94,2430.77,2409.47,501307,7761054,1610067602
2018/03/29,2436.37,2421.70,2439.47,2413.71,333359,7256777,1621052950
2018/03/30,2445.85,2454.10,2458.24,2445.72,395329,6434445,1627646951
2018/04/02,2444.16,2454.72,2467.52,2440.89,390319,6841688,1626392940
2018/04/03,2442.43,2422.26,2442.43,2416.44,497141,7950088,1625310856
2018/04/04,2408.06,2447.97,2447.97,2405.91,551704,8092054,1602618532
2018/04/05,2437.52,2426.92,2446.78,2420.92,591043,7566952,1622983873
2018/04/06,2429.58,2420.88,2433.97,2417.24,454309,7301081,1617425107
2018/04/09,2444.08,2424.15,2446.28,2424.15,334425,6607392,1626997763
2018/04/10,2450.74,2439.94,2454.36,2419.55,356390,7520110,1631061462
2018/04/11,2444.22,2456.53,2458.99,2441.20,355188,7468123,1626689363
2018/04/12,2442.71,2450.95,2454.95,2441.58,441569,8152885,1626103067
2018/04/13,2455.07,2449.42,2457.85,2442.35,395886,6923900,1636609096
2018/04/16,2457.49,2466.04,2466.16,2449.97,347174,6220737,1638625626
2018/04/17,2453.77,2459.39,2465.63,2449.08,394701,6360648,1636624621
2018/04/18,2479.98,2467.55,2486.73,2467.55,647286,8204323,1655299464
2018/04/19,2486.10,2483.26,2490.57,2476.51,727031,10118366,1660195914
2018/04/20,2476.33,2478.59,2485.15,2472.37,531719,7841558,1653175539
2018/04/23,2474.11,2473.70,2478.57,2466.57,701423,9372648,1651720966
2018/04/24,2464.14,2478.47,2479.32,2454.44,524280,8300866,1644743511
2018/04/25,2448.81,2444.19,2453.54,2436.51,466096,7527931,1634741766
2018/04/26,2475.64,2460.62,2484.09,2456.20,520917,7921705,1653073967
2018/04/27,2492.40,2497.75,2508.13,2484.19,464958,8299223,1664373651
2018/04/30,2515.38,2502.29,2515.38,2500.22,746292,9460289,1680104341
2018/05/02,2505.61,2515.75,2516.57,2501.71,807589,11712287,1673457322
2018/05/03,2487.25,2506.94,2507.91,2487.25,614102,7866074,1661556510
2018/05/04,2461.38,2486.47,2487.77,2461.38,612024,10816535,1645196661
2018/05/08,2449.81,2468.45,2479.75,2444.08,714734,9630703,1638340178
2018/05/09,2443.98,2450.71,2451.86,2428.79,593366,9069419,1633304236
2018/05/10,2464.16,2458.67,2464.72,2448.01,490005,8870446,1646413173
2018/05/11,2477.71,2469.30,2483.85,2468.41,599901,7588729,1655512771
2018/05/14,2476.11,2482.97,2486.17,2471.91,650708,9563127,1654107231
2018/05/15,2458.54,2476.87,2480.22,2456.20,712620,9446302,1641597149
2018/05/16,2459.82,2446.64,2465.55,2444.67,691813,9817111,1642766226
2018/05/17,2448.45,2468.72,2472.82,2448.43,596772,8190532,1634548231
2018/05/18,2460.65,2459.73,2461.95,2452.34,431377,6463039,1643541494
2018/05/21,2465.57,2464.07,2472.30,2447.69,588088,6298421,1646798799
2018/05/23,2471.91,2462.98,2476.86,2460.07,752676,9262009,1651604786
2018/05/24,2466.01,2477.48,2481.31,2457.84,638126,6766220,1647251127
2018/05/25,2460.80,2452.80,2466.57,2444.77,653592,9078584,1645067822
2018/05/28,2478.96,2465.00,2482.40,2463.14,708362,9841222,1656584844
2018/05/29,2457.25,2476.70,2479.68,2457.18,571837,8532894,1641963442
2018/05/30,2409.03,2446.81,2449.88,2399.58,575922,8999466,1609052659
2018/05/31,2423.01,2428.83,2430.15,2415.50,816930,13252142,1619387832
2018/06/01,2438.96,2419.63,2445.31,2418.11,603023,8767489,1630337823
2018/06/04,2447.76,2444.62,2452.67,2441.25,438929,7770705,1636442670
2018/06/05,2453.76,2450.39,2455.78,2432.81,501364,7344811,1640471133
2018/06/07,2470.58,2468.26,2478.67,2466.01,474147,8060721,1650987317
2018/06/08,2451.58,2467.88,2468.27,2449.11,530160,7672722,1638226631
2018/06/11,2470.15,2454.25,2470.99,2448.00,427947,7025547,1649425579
2018/06/12,2468.83,2474.78,2479.56,2462.84,613166,9615204,1648939548
2018/06/14,2423.48,2450.86,2451.95,2422.37,533448,9754344,1619121450
2018/06/15,2404.04,2432.18,2433.51,2403.97,502362,9089895,1605379381
2018/06/18,2376.24,2404.68,2405.56,2365.31,564819,8593501,1586801749
2018/06/19,2340.11,2373.12,2379.49,2336.54,606305,7994621,1562923311
2018/06/20,2363.91,2350.24,2374.52,2345.22,456004,6986902,1578520494
2018/06/21,2337.83,2364.16,2370.58,2337.83,438264,6784647,1561394173
2018/06/22,2357.22,2323.08,2357.40,2320.76,537264,6604291,1574319861
2018/06/25,2357.88,2351.89,2361.39,2337.22,415080,5683867,1574954888
2018/06/26,2350.92,2334.75,2358.01,2326.61,470915,6536279,1570771913
2018/06/27,2342.03,2349.38,2358.71,2342.02,526625,7007326,1565467895
2018/06/28,2314.24,2327.37,2335.35,2310.80,414371,5775390,1546538948
2018/06/29,2326.13,2325.68,2329.58,2296.39,396663,6309714,1554717340
2018/07/02,2271.54,2322.23,2327.59,2271.53,393266,5990018,1518812068
2018/07/03,2272.76,2285.88,2287.39,2252.36,366028,6002086,1519169825
2018/07/04,2265.46,2270.95,2280.81,2261.34,315103,4880995,1514392988
2018/07/05,2257.55,2264.74,2274.74,2243.90,346884,5166569,1509639742
2018/07/06,2272.87,2261.44,2283.75,2247.35,344433,6358358,1519066700
2018/07/09,2285.80,2276.92,2294.61,2267.25,352639,5796356,1527555840
2018/07/10,2294.16,2299.09,2305.84,2292.13,339919,5038809,1533821001
2018/07/11,2280.62,2277.22,2287.08,2262.77,422989,5700945,1524675252
2018/07/12,2285.06,2285.93,2298.56,2277.73,364408,6157667,1527075840
2018/07/13,2310.90,2293.07,2313.80,2293.07,291563,6500718,1543892668
2018/07/16,2301.99,2312.26,2317.84,2299.79,297122,4968950,1538124414
2018/07/17,2297.92,2302.95,2306.07,2290.24,379034,4897899,1535441962
2018/07/18,2290.11,2313.78,2319.39,2287.10,402772,5032249,1531112600
2018/07/19,2282.29,2298.91,2300.18,2278.94,464516,5431162,1526048347
2018/07/20,2289.19,2281.36,2293.34,2269.55,353236,4910685,1531651201
2018/07/23,2269.31,2289.61,2289.61,2264.42,334291,5549482,1517777198
2018/07/24,2280.20,2273.15,2284.43,2263.13,436133,5831914,1525094802
2018/07/25,2273.03,2284.38,2292.61,2269.67,309320,6142620,1520152854
2018/07/26,2289.06,2284.51,2297.16,2276.54,303334,6357106,1530914784
2018/07/27,2294.99,2292.33,2295.27,2284.44,262144,5091587,1535382663
2018/07/30,2293.51,2290.18,2296.91,2283.29,206498,4552318,1534963942
2018/07/31,2295.26,2292.23,2296.60,2286.02,223927,4878429,1536034531
2018/08/01,2307.07,2301.17,2312.65,2301.13,219035,4832859,1544459955
2018/08/02,2270.20,2304.14,2306.72,2265.46,352057,5042803,1519901926
2018/08/03,2287.68,2278.33,2288.93,2272.94,270494,4312568,1531545566
2018/08/06,2286.50,2288.51,2300.38,2283.26,244549,4607351,1529611887
2018/08/07,2300.16,2290.85,2301.27,2279.55,230340,4748559,1538743025
2018/08/08,2301.45,2305.73,2308.60,2298.41,299691,5518134,1540110624
2018/08/09,2303.71,2303.04,2303.71,2291.91,244883,5985859,1541180723
2018/08/10,2282.79,2295.21,2295.62,2277.89,286161,6186206,1526683423
2018/08/13,2248.45,2266.43,2271.82,2238.55,335381,5950056,1503939154
2018/08/14,2258.91,2249.86,2262.52,2247.37,255216,4872039,1510814983
2018/08/16,2240.80,2233.05,2244.08,2218.09,312519,6021649,1497924104
2018/08/17,2247.05,2244.61,2250.92,2240.14,238378,4645284,1502273894
2018/08/20,2247.88,2257.35,2264.42,2245.06,271600,4418977,1502923724
2018/08/21,2270.06,2248.04,2272.86,2244.59,294337,5182954,1518199753
2018/08/22,2273.33,2273.68,2280.31,2268.91,269271,5425019,1521284194
2018/08/23,2282.60,2282.57,2282.88,2268.06,338386,5238290,1527487741
2018/08/24,2293.21,2276.16,2295.22,2271.35,347292,5136918,1534269102
2018/08/27,2299.30,2297.32,2302.87,2289.41,307045,5766323,1538348010
2018/08/28,2303.12,2312.14,2314.60,2299.45,276889,5503107,1540990368
2018/08/29,2309.03,2304.66,2309.88,2300.21,268215,4807773,1545071113
2018/08/30,2307.35,2313.11,2320.85,2305.46,286926,5252383,1544327570
2018/08/31,2322.88,2298.13,2322.88,2295.72,255909,5525835,1554873151
2018/09/03,2307.03,2317.93,2318.72,2302.17,230513,4096555,1543779721
2018/09/04,2315.72,2308.96,2317.74,2302.17,277014,4551221,1549614964
2018/09/05,2291.77,2310.90,2315.43,2288.01,358187,5390489,1533312914
2018/09/06,2287.61,2288.80,2298.47,2284.50,387511,5679574,1529906807
2018/09/07,2281.58,2278.08,2286.82,2264.90,357561,6263721,1525066818
2018/09/10,2288.66,2277.35,2289.38,2276.60,312613,5599499,1529962355
2018/09/11,2283.20,2286.91,2295.76,2275.13,368211,6188337,1525866108
2018/09/12,2282.92,2286.28,2289.66,2271.00,336830,6445490,1525237665
2018/09/13,2286.23,2285.28,2291.51,2281.63,301309,6598921,1526997038
2018/09/14,2318.25,2304.70,2318.65,2304.15,292236,5839238,1549484911
2018/09/17,2303.01,2314.55,2314.55,2295.26,343167,5079754,1538974310
2018/09/18,2308.98,2287.73,2310.97,2287.42,309235,5794170,1544113849
2018/09/19,2308.46,2319.22,2319.22,2301.79,350949,6382677,1544270949
2018/09/20,2323.45,2314.41,2334.04,2311.56,289086,6468799,1554805559
2018/09/21,2339.17,2332.04,2339.17,2325.12,321704,8286570,1565411084
2018/09/27,2355.43,2331.70,2355.43,2331.70,279230,7299706,1576072563
2018/09/28,2343.07,2356.13,2356.62,2337.47,317870,7215237,1567600410
2018/10/01,2338.88,2349.64,2352.11,2333.32,278310,5541730,1565088147
2018/10/02,2309.57,2338.28,2341.55,2308.90,287868,6394764,1545687250
2018/10/04,2274.49,2311.06,2311.06,2270.22,309502,7606335,1522077632
2018/10/05,2267.52,2269.94,2278.12,2250.99,282139,6398399,1516687626
2018/10/08,2253.83,2258.73,2273.71,2253.83,214644,4478792,1507728175
2018/10/10,2228.61,2256.03,2257.52,2222.95,365684,8836408,1491298711
2018/10/11,2129.67,2176.16,2186.69,2129.67,411919,8335699,1425862544
2018/10/12,2161.85,2131.66,2173.01,2129.13,292574,6085084,1447954874
